listener_id,total_minutes,avg_completion,sessions,segment
1901,621,71.0,12,1
1902,373,62.0,8,0
1903,307,83.57142857142857,7,2
1904,217,50.714285714285715,7,2
1905,440,78.77777777777777,9,0
1906,509,60.8,10,0
1907,294,50.75,8,2
1908,385,58.77777777777778,9,0
1909,865,72.375,16,1
1910,336,66.28571428571429,7,2
1911,212,59.2,5,2
1912,353,62.625,8,2
1913,453,60.81818181818182,11,0
1914,436,72.55555555555556,9,0
1915,394,53.72727272727273,11,0
1916,571,49.0,15,0
1917,640,58.38461538461539,13,1
1918,461,82.57142857142857,7,0
1919,241,72.4,5,2
1920,474,48.583333333333336,12,0
1921,646,73.0,11,1
1922,459,48.15384615384615,13,0
1923,516,92.875,8,0
1924,690,58.9375,16,1
1925,452,77.88888888888889,9,0
1926,458,63.7,10,0
1927,516,64.9090909090909,11,0
1928,579,64.0,13,1
1929,341,65.88888888888889,9,2
1930,546,64.91666666666667,12,0
1931,653,70.45454545454545,11,1
1932,541,51.72727272727273,11,0
1933,337,60.714285714285715,7,2
1934,338,52.125,8,2
1935,555,58.0,12,0
1936,619,51.642857142857146,14,1
1937,450,54.72727272727273,11,0
1938,574,62.285714285714285,14,0
1939,458,56.2,10,0
1940,371,65.0,8,2
1941,769,68.35714285714286,14,1
1942,482,91.125,8,0
1943,324,53.77777777777778,9,2
1944,446,63.6,10,0
1945,456,70.0,9,0
1946,822,78.4,15,1
1947,675,58.6,15,1
1948,447,59.0,10,0
1949,400,66.125,8,0
1950,443,78.875,8,0
1951,404,63.77777777777778,9,0
1952,487,60.63636363636363,11,0
1953,347,52.9,10,2
1954,219,41.0,6,2
1955,190,38.5,6,2
1956,355,57.5,8,2
1957,211,37.5,6,2
1958,414,44.25,12,0
1959,382,74.22222222222223,9,0
1960,332,66.83333333333333,6,2
1961,336,77.4,5,2
1962,594,67.5,12,1
1963,189,34.857142857142854,7,2
1964,483,59.76923076923077,13,0
1965,215,53.833333333333336,6,2
1966,443,68.6,10,0
1967,686,66.46666666666667,15,1
1968,559,74.58333333333333,12,0
1969,565,59.69230769230769,13,0
1970,557,72.0,10,0
1971,200,66.0,4,2
1972,212,66.5,4,2
1973,484,78.44444444444444,9,0
1974,198,48.666666666666664,6,2
1975,662,68.9090909090909,11,1
1976,644,63.285714285714285,14,1
1977,82,21.333333333333332,6,2
1978,317,67.0,7,2
1979,583,60.18181818181818,11,1
1980,428,61.77777777777778,9,0
1981,420,85.14285714285714,7,0
1982,498,81.66666666666667,9,0
1983,738,66.25,16,1
1984,614,60.714285714285715,14,1
1985,568,66.92307692307692,13,0
1986,573,61.09090909090909,11,0
1987,546,66.18181818181819,11,0
1988,471,57.25,12,0
1989,419,68.0,9,0
1990,413,75.85714285714286,7,0
1991,498,63.8,10,0
1992,398,49.9,10,0
1993,569,54.61538461538461,13,0
1994,587,60.15384615384615,13,1
1995,411,74.33333333333333,9,0
1996,478,62.875,8,0
1997,411,62.416666666666664,12,0
1998,410,51.666666666666664,9,0
1999,491,77.0,10,0
2000,468,70.0,11,0
2001,351,60.666666666666664,9,2
2002,275,59.375,8,2
2003,347,53.44444444444444,9,2
2004,472,59.36363636363637,11,0
2005,556,64.15384615384616,13,0
2006,295,63.666666666666664,6,2
2007,392,70.18181818181819,11,0
2008,468,68.6,10,0
2009,375,46.90909090909091,11,0
2010,703,78.91666666666667,12,1
2011,912,74.7,20,1
2012,264,46.625,8,2
2013,271,41.44444444444444,9,2
2014,448,67.57142857142857,7,0
2015,273,47.0,10,2
2016,206,61.0,5,2
2017,507,65.27272727272727,11,0
2018,367,61.55555555555556,9,2
2019,667,52.05555555555556,18,1
2020,340,70.625,8,2
2021,485,88.14285714285714,7,0
2022,472,70.77777777777777,9,0
2023,489,63.22222222222222,9,0
2024,412,60.5,8,0
2025,246,63.833333333333336,6,2
2026,487,71.8,10,0
2027,213,44.333333333333336,6,2
2028,589,66.81818181818181,11,1
2029,675,64.53846153846153,13,1
2030,445,61.72727272727273,11,0
2031,358,64.7,10,2
2032,355,78.0,7,2
2033,548,69.0,11,0
2034,475,59.27272727272727,11,0
2035,390,69.625,8,0
2036,535,70.9090909090909,11,0
2037,496,51.30769230769231,13,0
2038,1005,59.45454545454545,22,1
2039,386,86.85714285714286,7,0
2040,196,36.375,8,2
2041,581,58.6,15,1
2042,439,58.1,10,0
2043,330,68.16666666666667,6,2
2044,197,83.0,4,2
2045,481,63.5,12,0
2046,341,65.0,7,2
2047,358,80.4,5,2
2048,369,73.42857142857143,7,2
2049,593,55.76923076923077,13,1
2050,810,67.75,16,1
2051,294,39.77777777777778,9,2
2052,486,59.75,12,0
2053,377,53.0,11,0
2054,467,75.14285714285714,7,0
2055,383,60.0,10,0
2056,557,73.72727272727273,11,0
2057,804,74.07692307692308,13,1
2058,384,64.28571428571429,7,0
2059,381,69.22222222222223,9,0
2060,261,61.857142857142854,7,2
2061,626,61.916666666666664,12,1
2062,279,57.42857142857143,7,2
2063,459,76.75,8,0
2064,532,61.416666666666664,12,0
2065,458,66.27272727272727,11,0
2066,282,42.75,8,2
2067,597,81.4,10,1
2068,501,64.14285714285714,14,0
2069,481,65.33333333333333,9,0
2070,451,62.7,10,0
2071,451,55.63636363636363,11,0
2072,728,63.733333333333334,15,1
2073,391,61.888888888888886,9,0
2074,518,68.08333333333333,12,0
2075,605,64.64285714285714,14,1
2076,366,54.714285714285715,7,2
2077,193,58.2,5,2
2078,460,86.14285714285714,7,0
2079,339,69.28571428571429,7,2
2080,98,76.33333333333333,3,2
2081,361,49.18181818181818,11,2
2082,548,71.45454545454545,11,0
2083,425,75.0,7,0
2084,453,66.0909090909091,11,0
2085,336,60.5,8,2
2086,745,54.111111111111114,18,1
2087,1002,62.63636363636363,22,1
2088,407,41.81818181818182,11,0
2089,534,55.18181818181818,11,0
2090,202,72.5,4,2
2091,282,51.125,8,2
2092,640,58.333333333333336,15,1
2093,910,87.28571428571429,14,1
2094,556,75.0,10,0
2095,739,64.375,16,1
2096,305,74.42857142857143,7,2
2097,581,66.53846153846153,13,1
2098,629,62.0,15,1
2099,438,62.3,10,0
2100,197,65.5,4,2
2101,329,48.22222222222222,9,2
2102,157,65.66666666666667,3,2
2103,132,45.75,4,2
2104,577,75.63636363636364,11,1
2105,462,74.77777777777777,9,0
2106,187,53.5,6,2
2107,552,53.57142857142857,14,0
2108,505,64.75,12,0
2109,422,66.33333333333333,9,0
2110,329,39.916666666666664,12,2
2111,687,66.85714285714286,14,1
2112,232,75.2,5,2
2113,593,57.13333333333333,15,1
2114,619,56.23076923076923,13,1
2115,502,71.22222222222223,9,0
2116,521,69.8,10,0
2117,333,82.66666666666667,6,2
2118,495,72.77777777777777,9,0
2119,467,60.2,10,0
2120,614,66.0,12,1
2121,527,50.53846153846154,13,0
2122,346,52.5,10,2
2123,794,80.91666666666667,12,1
2124,537,63.666666666666664,12,0
2125,349,51.333333333333336,9,2
2126,449,59.888888888888886,9,0
2127,318,45.81818181818182,11,2
2128,587,62.23076923076923,13,1
2129,507,62.63636363636363,11,0
2130,424,74.57142857142857,7,0
2131,218,48.5,6,2
2132,419,76.5,8,0
2133,493,64.36363636363636,11,0
2134,539,74.9,10,0
2135,706,71.26666666666667,15,1
2136,488,67.2,10,0
2137,151,47.0,6,2
2138,443,55.083333333333336,12,0
2139,637,54.0,17,1
2140,764,67.66666666666667,15,1
2141,408,71.125,8,0
2142,469,64.88888888888889,9,0
2143,325,69.83333333333333,6,2
2144,388,65.875,8,0
2145,475,60.6,10,0
2146,367,59.666666666666664,9,2
2147,319,81.0,6,2
2148,372,44.3,10,0
2149,648,60.46666666666667,15,1
2150,599,76.0909090909091,11,1
2151,555,70.2,10,0
2152,441,65.55555555555556,9,0
2153,391,63.0,10,0
2154,634,65.53333333333333,15,1
2155,395,48.15384615384615,13,0
2156,723,77.42857142857143,14,1
2157,693,75.14285714285714,14,1
2158,237,62.0,5,2
2159,587,58.92857142857143,14,1
2160,531,72.45454545454545,11,0
2161,654,59.53333333333333,15,1
2162,395,100.0,5,0
2163,462,56.3,10,0
2164,272,53.0,6,2
2165,524,57.72727272727273,11,0
2166,169,67.25,4,2
2167,305,55.625,8,2
2168,812,78.76923076923077,13,1
2169,542,57.25,12,0
2170,652,57.06666666666667,15,1
2171,715,54.63157894736842,19,1
2172,461,61.6,10,0
2173,144,31.0,5,2
2174,479,73.0,10,0
2175,312,89.0,5,2
2176,698,72.57142857142857,14,1
2177,520,70.81818181818181,11,0
2178,525,81.125,8,0
2179,568,58.75,12,0
2180,139,33.4,5,2
2181,537,82.5,10,0
2182,371,61.888888888888886,9,2
2183,402,66.0,9,0
2184,618,76.0,11,1
2185,470,63.0,12,0
2186,203,56.4,5,2
2187,413,72.625,8,0
2188,385,67.28571428571429,7,0
2189,470,60.55555555555556,9,0
2190,400,59.111111111111114,9,0
2191,747,67.84615384615384,13,1
2192,451,65.875,8,0
2193,447,57.2,10,0
2194,420,58.81818181818182,11,0
2195,369,71.625,8,2
2196,686,65.33333333333333,15,1
2197,321,44.72727272727273,11,2
2198,393,73.125,8,0
2199,355,85.8,5,2
2200,682,66.84615384615384,13,1
2201,831,73.4,15,1
2202,560,70.0,10,0
2203,589,67.66666666666667,12,1
2204,392,57.666666666666664,9,0
2205,683,68.75,12,1
2206,355,56.875,8,2
2207,606,56.0,16,1
2208,668,69.3076923076923,13,1
2209,362,45.2,10,2
2210,584,72.45454545454545,11,1
2211,404,54.111111111111114,9,0
2212,512,77.11111111111111,9,0
2213,770,84.08333333333333,12,1
2214,743,73.46153846153847,13,1
2215,838,76.21428571428571,14,1
2216,468,51.416666666666664,12,0
2217,395,65.7,10,0
2218,536,59.57142857142857,14,0
2219,702,72.38461538461539,13,1
2220,549,66.66666666666667,12,0
2221,338,52.25,8,2
2222,118,49.25,4,2
2223,446,86.875,8,0
2224,677,62.13333333333333,15,1
2225,455,69.0,9,0
2226,383,72.71428571428571,7,0
2227,450,54.81818181818182,11,0
2228,242,58.5,6,2
2229,344,52.6,10,2
2230,669,76.78571428571429,14,1
2231,354,78.42857142857143,7,2
2232,749,74.92307692307692,13,1
2233,345,63.142857142857146,7,2
2234,413,59.27272727272727,11,0
2235,208,40.42857142857143,7,2
2236,547,54.76923076923077,13,0
2237,356,63.75,8,2
2238,457,72.11111111111111,9,0
2239,450,51.416666666666664,12,0
2240,493,61.1,10,0
2241,298,41.0,8,2
2242,444,54.15384615384615,13,0
2243,247,55.57142857142857,7,2
2244,405,62.0,9,0
2245,283,57.57142857142857,7,2
2246,299,66.28571428571429,7,2
2247,657,55.88235294117647,17,1
2248,417,61.22222222222222,9,0
2249,376,80.125,8,0
2250,304,34.9,10,2
2251,288,64.88888888888889,9,2
2252,408,66.28571428571429,7,0
2253,290,54.857142857142854,7,2
2254,726,70.15384615384616,13,1
2255,541,58.0,13,0
2256,399,59.666666666666664,9,0
2257,199,68.25,4,2
2258,279,66.8,5,2
2259,502,65.9,10,0
2260,389,67.33333333333333,6,0
2261,902,72.3125,16,1
2262,236,42.0,8,2
2263,630,69.92857142857143,14,1
2264,469,69.0,11,0
2265,834,72.71428571428571,14,1
2266,417,69.28571428571429,7,0
2267,454,62.2,10,0
2268,530,72.7,10,0
2269,448,82.0,7,0
2270,388,72.71428571428571,7,0
2271,449,49.61538461538461,13,0
2272,309,57.0,7,2
2273,167,57.0,4,2
2274,301,62.42857142857143,7,2
2275,754,64.93333333333334,15,1
2276,677,70.72727272727273,11,1
2277,571,71.63636363636364,11,0
2278,533,64.83333333333333,12,0
2279,431,72.44444444444444,9,0
2280,504,61.5,10,0
2281,520,78.1,10,0
2282,639,54.76470588235294,17,1
2283,208,67.25,4,2
2284,163,67.4,5,2
2285,483,75.0,8,0
2286,269,59.166666666666664,6,2
2287,409,49.4,10,0
2288,336,52.0,8,2
2289,591,63.45454545454545,11,1
2290,473,73.4,10,0
2291,260,78.4,5,2
2292,491,78.7,10,0
2293,710,56.25,16,1
2294,416,68.77777777777777,9,0
2295,343,64.71428571428571,7,2
2296,734,70.07142857142857,14,1
2297,629,69.91666666666667,12,1
2298,414,56.63636363636363,11,0
2299,572,56.57142857142857,14,0
2300,572,73.4,10,0
2301,497,61.61538461538461,13,0
2302,583,59.857142857142854,14,1
2303,479,80.375,8,0
2304,505,59.72727272727273,11,0
2305,410,57.81818181818182,11,0
2306,352,57.875,8,2
2307,605,64.76923076923077,13,1
2308,590,60.69230769230769,13,1
2309,380,57.7,10,0
2310,635,60.666666666666664,15,1
2311,397,46.166666666666664,12,0
2312,635,73.5,14,1
2313,694,58.5,14,1
2314,785,70.5,14,1
2315,585,70.83333333333333,12,1
2316,292,50.666666666666664,9,2
2317,488,73.0,11,0
2318,621,59.916666666666664,12,1
2319,351,63.875,8,2
2320,527,45.84615384615385,13,0
2321,492,58.2,10,0
2322,280,53.25,8,2
2323,385,81.33333333333333,6,0
2324,326,53.25,8,2
2325,855,66.29411764705883,17,1
2326,717,71.3076923076923,13,1
2327,579,75.33333333333333,12,1
2328,642,74.45454545454545,11,1
2329,381,55.0,9,0
2330,375,59.0,9,0
2331,741,66.26666666666667,15,1
2332,284,54.375,8,2
2333,566,65.0,12,0
2334,508,76.44444444444444,9,0
2335,180,50.0,7,2
2336,693,67.0,13,1
2337,714,69.38461538461539,13,1
2338,306,53.0,9,2
2339,503,59.18181818181818,11,0
2340,498,65.7,10,0
2341,540,51.42857142857143,14,0
2342,339,63.42857142857143,7,2
2343,356,70.0,7,2
2344,340,49.45454545454545,11,2
2345,748,73.23076923076923,13,1
2346,340,62.142857142857146,7,2
2347,384,56.2,10,0
2348,491,62.8,10,0
2349,534,76.9090909090909,11,0
2350,548,70.11111111111111,9,0
2351,375,66.88888888888889,9,0
2352,248,44.375,8,2
2353,724,67.4,15,1
2354,634,61.714285714285715,14,1
2355,674,53.333333333333336,15,1
2356,512,63.25,12,0
2357,503,76.0,9,0
2358,459,50.0,11,0
2359,251,53.25,8,2
2360,587,77.81818181818181,11,1
2361,313,61.125,8,2
2362,235,67.57142857142857,7,2
2363,438,58.5,8,0
2364,483,58.07692307692308,13,0
2365,337,50.625,8,2
2366,312,76.33333333333333,6,2
2367,476,80.25,8,0
2368,518,63.0,9,0
2369,343,62.888888888888886,9,2
2370,377,58.0,9,0
2371,470,69.0,12,0
2372,649,78.61538461538461,13,1
2373,373,57.666666666666664,9,0
2374,553,68.27272727272727,11,0
2375,233,44.55555555555556,9,2
2376,641,64.6923076923077,13,1
2377,570,63.916666666666664,12,0
2378,264,70.14285714285714,7,2
2379,432,63.888888888888886,9,0
2380,254,48.0,7,2
2381,526,68.1,10,0
2382,506,58.84615384615385,13,0
2383,391,65.66666666666667,9,0
2384,452,61.6,10,0
2385,578,52.357142857142854,14,1
2386,574,80.72727272727273,11,0
2387,469,66.27272727272727,11,0
2388,409,62.5,10,0
2389,633,66.15384615384616,13,1
2390,432,61.333333333333336,9,0
2391,687,67.58333333333333,12,1
2392,313,60.666666666666664,6,2
2393,560,90.66666666666667,9,0
2394,503,69.0,9,0
2395,327,49.77777777777778,9,2
2396,148,56.4,5,2
2397,573,66.3076923076923,13,0
2398,538,64.81818181818181,11,0
2399,320,70.42857142857143,7,2
2400,396,62.888888888888886,9,0
2401,349,57.875,8,2
2402,352,69.55555555555556,9,2
2403,551,59.083333333333336,12,0
2404,477,66.44444444444444,9,0
2405,614,86.4,10,1
2406,361,51.888888888888886,9,2
2407,266,62.857142857142854,7,2
2408,442,61.45454545454545,11,0
2409,271,76.0,4,2
2410,434,60.09090909090909,11,0
2411,480,65.54545454545455,11,0
2412,553,62.666666666666664,12,0
2413,190,44.833333333333336,6,2
2414,525,73.81818181818181,11,0
2415,638,68.76923076923077,13,1
2416,529,62.0,12,0
2417,345,50.36363636363637,11,2
2418,358,50.8,10,2
2419,601,66.83333333333333,12,1
2420,332,68.66666666666667,6,2
2421,295,50.125,8,2
2422,411,50.27272727272727,11,0
2423,699,64.70588235294117,17,1
2424,426,65.2,10,0
2425,615,74.5,12,1
2426,294,65.16666666666667,6,2
2427,336,77.42857142857143,7,2
2428,409,94.83333333333333,6,0
2429,196,53.142857142857146,7,2
2430,524,57.69230769230769,13,0
2431,565,64.27272727272727,11,0
2432,404,81.5,8,0
2433,648,61.92307692307692,13,1
2434,606,54.285714285714285,14,1
2435,501,44.357142857142854,14,0
2436,227,67.16666666666667,6,2
2437,341,72.33333333333333,6,2
2438,400,64.625,8,0
2439,560,64.27272727272727,11,0
2440,119,54.333333333333336,3,2
2441,235,52.5,6,2
2442,347,77.28571428571429,7,2
2443,228,33.888888888888886,9,2
2444,212,49.0,6,2
2445,625,78.63636363636364,11,1
2446,607,60.2,15,1
2447,321,74.8,5,2
2448,183,35.142857142857146,7,2
2449,456,65.125,8,0
2450,434,73.375,8,0
2451,388,45.63636363636363,11,0
2452,606,56.666666666666664,15,1
2453,457,64.11111111111111,9,0
2454,189,46.0,7,2
2455,386,64.14285714285714,7,0
2456,589,70.45454545454545,11,1
2457,286,61.714285714285715,7,2
2458,512,63.36363636363637,11,0
2459,598,76.7,10,1
2460,675,61.642857142857146,14,1
2461,449,54.1,10,0
2462,635,67.46153846153847,13,1
2463,522,61.72727272727273,11,0
2464,289,75.83333333333333,6,2
2465,369,56.44444444444444,9,2
2466,424,65.8,10,0
2467,413,49.72727272727273,11,0
2468,573,62.61538461538461,13,0
2469,214,53.333333333333336,6,2
2470,369,55.54545454545455,11,2
2471,809,77.78571428571429,14,1
2472,405,66.0,9,0
2473,456,77.5,8,0
2474,675,65.86666666666666,15,1
2475,570,68.54545454545455,11,0
2476,424,53.8,10,0
2477,410,61.4,10,0
2478,568,69.6,10,0
2479,303,60.42857142857143,7,2
2480,563,60.166666666666664,12,0
2481,814,66.47058823529412,17,1
2482,433,60.9,10,0
2483,447,54.90909090909091,11,0
2484,257,52.8,10,2
2485,322,61.0,7,2
2486,563,67.83333333333333,12,0
2487,352,53.285714285714285,7,2
2488,494,55.666666666666664,12,0
2489,492,66.18181818181819,11,0
2490,290,49.285714285714285,7,2
2491,408,63.0,8,0
2492,557,65.16666666666667,12,0
2493,494,56.90909090909091,11,0
2494,291,72.16666666666667,6,2
2495,280,79.25,4,2
2496,807,67.46666666666667,15,1
2497,350,62.857142857142854,7,2
2498,162,57.0,5,2
2499,467,70.44444444444444,9,0
2500,457,73.33333333333333,9,0
2501,634,54.6,15,1
2502,203,58.166666666666664,6,2
2503,624,56.416666666666664,12,1
2504,296,57.625,8,2
2505,459,48.92307692307692,13,0
2506,566,51.38461538461539,13,0
2507,394,62.125,8,0
2508,439,52.5,14,0
2509,487,61.6,10,0
2510,216,44.0,6,2
2511,500,66.4,10,0
2512,545,72.2,10,0
2513,369,56.0,8,2
2514,675,75.76923076923077,13,1
2515,115,37.8,5,2
2516,273,54.0,7,2
2517,346,69.33333333333333,9,2
2518,593,59.733333333333334,15,1
2519,650,91.8,10,1
2520,609,70.07692307692308,13,1
2521,365,93.16666666666667,6,2
2522,419,65.7,10,0
2523,326,82.28571428571429,7,2
2524,435,62.3,10,0
2525,432,60.1,10,0
2526,431,48.27272727272727,11,0
2527,606,58.0,13,1
2528,533,63.666666666666664,12,0
2529,224,56.2,5,2
2530,403,54.8,10,0
2531,161,63.0,6,2
2532,421,78.5,10,0
2533,969,63.26315789473684,19,1
2534,588,70.2,15,1
2535,521,68.91666666666667,12,0
2536,579,66.4,15,1
2537,705,66.42857142857143,14,1
2538,551,54.666666666666664,15,0
2539,129,44.75,4,2
2540,407,62.5,12,0
2541,763,72.21428571428571,14,1
2542,531,78.4,10,0
2543,334,67.28571428571429,7,2
2544,426,70.125,8,0
2545,573,76.54545454545455,11,0
2546,221,87.25,4,2
2547,449,72.77777777777777,9,0
2548,435,46.09090909090909,11,0
2549,507,63.5,10,0
2550,490,59.3,10,0
2551,454,65.9,10,0
2552,494,72.8,10,0
2553,555,49.0625,16,0
2554,466,59.18181818181818,11,0
2555,333,96.0,5,2
2556,317,44.09090909090909,11,2
2557,432,57.4,10,0
2558,562,81.66666666666667,9,0
2559,307,68.28571428571429,7,2
2560,508,61.75,12,0
2561,435,65.625,8,0
2562,562,67.26666666666667,15,0
2563,276,43.0,6,2
2564,461,65.625,8,0
2565,587,60.15384615384615,13,1
2566,556,62.0,11,0
2567,549,78.9090909090909,11,0
2568,453,78.375,8,0
2569,542,75.8,10,0
2570,640,54.266666666666666,15,1
2571,246,38.25,8,2
2572,738,60.266666666666666,15,1
2573,157,38.666666666666664,6,2
2574,359,68.5,6,2
2575,619,75.75,12,1
2576,432,61.333333333333336,9,0
2577,254,60.714285714285715,7,2
2578,370,61.55555555555556,9,2
2579,329,45.666666666666664,9,2
2580,551,61.333333333333336,15,0
2581,702,74.6923076923077,13,1
2582,382,69.28571428571429,7,0
2583,391,67.18181818181819,11,0
2584,577,52.07142857142857,14,0
2585,196,53.333333333333336,6,2
2586,161,61.25,4,2
2587,492,83.5,8,0
2588,263,47.77777777777778,9,2
2589,532,59.666666666666664,12,0
2590,534,68.0,10,0
2591,691,65.46153846153847,13,1
2592,806,63.06666666666667,15,1
2593,582,54.142857142857146,14,1
2594,480,55.166666666666664,12,0
2595,443,73.4,10,0
2596,718,64.07142857142857,14,1
2597,321,56.22222222222222,9,2
2598,499,68.0,13,0
2599,514,53.63636363636363,11,0
2600,484,59.36363636363637,11,0
2601,346,59.5,8,2
2602,658,66.64285714285714,14,1
2603,208,62.75,4,2
2604,719,72.1875,16,1
2605,287,65.125,8,2
2606,871,67.94444444444444,18,1
2607,682,71.84615384615384,13,1
2608,697,75.61538461538461,13,1
2609,459,75.22222222222223,9,0
2610,594,58.30769230769231,13,1
2611,327,69.75,8,2
2612,480,78.22222222222223,9,0
2613,484,74.5,10,0
2614,634,73.83333333333333,12,1
2615,349,68.75,8,2
2616,689,69.61538461538461,13,1
2617,407,57.54545454545455,11,0
2618,503,65.6,10,0
2619,354,68.875,8,2
2620,497,74.5,10,0
2621,1007,70.11764705882354,17,1
2622,583,66.0,13,1
2623,332,48.55555555555556,9,2
2624,463,62.916666666666664,12,0
2625,380,79.0,6,0
2626,410,74.25,8,0
2627,454,71.11111111111111,9,0
2628,543,69.0,11,0
2629,627,69.45454545454545,11,1
2630,272,57.666666666666664,6,2
2631,490,51.1875,16,0
2632,507,74.81818181818181,11,0
2633,268,65.83333333333333,6,2
2634,499,56.5,12,0
2635,407,51.9,10,0
2636,136,71.66666666666667,3,2
2637,662,60.0,14,1
2638,247,68.33333333333333,6,2
2639,497,70.22222222222223,9,0
2640,663,64.5,14,1
2641,435,54.333333333333336,12,0
2642,684,69.0,12,1
2643,322,52.44444444444444,9,2
2644,792,76.92857142857143,14,1
2645,74,36.5,4,2
2646,415,67.18181818181819,11,0
2647,621,56.13333333333333,15,1
2648,527,65.45454545454545,11,0
2649,492,58.75,12,0
2650,162,69.0,3,2
2651,425,54.09090909090909,11,0
2652,436,54.5,10,0
2653,517,50.07692307692308,13,0
2654,258,38.22222222222222,9,2
2655,723,71.76923076923077,13,1
2656,276,59.285714285714285,7,2
2657,580,71.08333333333333,12,1
2658,416,45.72727272727273,11,0
2659,686,71.42857142857143,14,1
2660,345,53.875,8,2
2661,319,55.7,10,2
2662,236,58.833333333333336,6,2
2663,321,90.25,4,2
2664,460,67.88888888888889,9,0
2665,480,71.72727272727273,11,0
2666,397,63.333333333333336,9,0
2667,606,62.333333333333336,12,1
2668,477,71.5,10,0
2669,433,48.166666666666664,12,0
2670,538,68.41666666666667,12,0
2671,623,73.25,12,1
2672,707,59.88235294117647,17,1
2673,434,56.27272727272727,11,0
2674,671,79.45454545454545,11,1
2675,321,39.90909090909091,11,2
2676,668,64.26666666666667,15,1
2677,567,56.285714285714285,14,0
2678,474,91.71428571428571,7,0
2679,433,76.875,8,0
2680,242,69.33333333333333,6,2
2681,504,84.5,10,0
2682,629,65.0,12,1
2683,418,67.125,8,0
2684,393,65.0,10,0
2685,901,79.25,16,1
2686,555,60.2,15,0
2687,445,58.0,10,0
2688,693,72.66666666666667,12,1
2689,365,44.0,11,2
2690,501,83.66666666666667,9,0
2691,337,69.28571428571429,7,2
2692,499,69.77777777777777,9,0
2693,1006,68.84210526315789,19,1
2694,548,54.083333333333336,12,0
2695,575,83.66666666666667,9,0
2696,309,55.44444444444444,9,2
2697,472,83.5,8,0
2698,671,73.91666666666667,12,1
2699,491,52.45454545454545,11,0
2700,470,65.4,10,0
2701,588,71.63636363636364,11,1
2702,534,64.58333333333333,12,0
2703,702,66.61538461538461,13,1
2704,686,64.33333333333333,12,1
2705,595,72.83333333333333,12,1
2706,334,48.111111111111114,9,2
2707,213,49.0,6,2
2708,212,76.8,5,2
2709,422,61.1,10,0
2710,412,74.14285714285714,7,0
2711,778,70.76923076923077,13,1
2712,249,58.5,8,2
2713,376,50.8,10,0
2714,408,50.1,10,0
2715,740,61.733333333333334,15,1
2716,318,61.75,8,2
2717,437,65.0,9,0
2718,549,54.916666666666664,12,0
2719,569,58.93333333333333,15,0
2720,715,71.07692307692308,13,1
2721,501,75.625,8,0
2722,454,62.111111111111114,9,0
2723,223,50.875,8,2
2724,609,62.733333333333334,15,1
2725,231,84.0,4,2
2726,841,75.06666666666666,15,1
2727,438,60.44444444444444,9,0
2728,456,64.33333333333333,9,0
2729,754,67.28571428571429,14,1
2730,546,71.0,10,0
2731,684,69.6923076923077,13,1
2732,208,61.8,5,2
2733,313,51.625,8,2
2734,471,63.2,10,0
2735,676,70.45454545454545,11,1
2736,609,62.84615384615385,13,1
2737,656,62.07692307692308,13,1
2738,362,57.44444444444444,9,2
2739,395,64.4,10,0
2740,446,47.81818181818182,11,0
2741,736,70.53846153846153,13,1
2742,314,54.375,8,2
2743,362,82.83333333333333,6,2
2744,404,52.5,10,0
2745,378,40.7,10,0
2746,292,50.875,8,2
2747,250,73.2,5,2
2748,353,65.57142857142857,7,2
2749,498,55.38461538461539,13,0
2750,518,49.2,15,0
2751,323,66.42857142857143,7,2
2752,257,44.57142857142857,7,2
2753,636,75.5,12,1
2754,412,66.25,8,0
2755,447,61.6,10,0
2756,402,75.0,8,0
2757,355,50.375,8,2
2758,648,67.83333333333333,12,1
2759,388,49.6,10,0
2760,469,85.11111111111111,9,0
2761,202,50.166666666666664,6,2
2762,452,48.54545454545455,11,0
2763,234,71.0,5,2
2764,480,65.1,10,0
2765,465,67.55555555555556,9,0
2766,471,58.09090909090909,11,0
2767,208,79.0,4,2
2768,453,51.72727272727273,11,0
2769,576,67.5,12,0
2770,252,65.0,6,2
2771,550,68.45454545454545,11,0
2772,868,76.53333333333333,15,1
2773,352,49.0,11,2
2774,437,66.0,11,0
2775,784,60.22222222222222,18,1
2776,533,70.66666666666667,12,0
2777,460,48.0,13,0
2778,166,69.4,5,2
2779,623,62.07142857142857,14,1
2780,337,49.333333333333336,9,2
2781,516,59.166666666666664,12,0
2782,462,55.44444444444444,9,0
2783,1015,70.47058823529412,17,1
2784,377,63.75,8,0
2785,286,46.166666666666664,12,2
2786,139,51.2,5,2
2787,267,56.0,7,2
2788,323,62.0,7,2
2789,162,73.5,4,2
2790,632,58.6,15,1
2791,790,55.1875,16,1
2792,383,52.55555555555556,9,0
2793,399,69.71428571428571,7,0
2794,423,85.85714285714286,7,0
2795,560,75.6,10,0
2796,389,73.71428571428571,7,0
2797,158,53.8,5,2
2798,438,68.5,10,0
2799,816,71.6470588235294,17,1
2800,333,66.0,7,2
2801,247,56.2,5,2
2802,500,73.7,10,0
2803,823,72.52941176470588,17,1
2804,411,64.44444444444444,9,0
2805,410,94.0,6,0
2806,490,70.11111111111111,9,0
2807,575,64.0,11,0
2808,447,56.888888888888886,9,0
2809,432,64.375,8,0
2810,315,80.0,5,2
2811,452,56.0,10,0
2812,651,66.84615384615384,13,1
2813,633,72.0,13,1
